source,date,country,countrycode,adm_area_1,adm_area_2,adm_area_3,tested,confirmed,recovered,dead,hospitalised,hospitalised_icu,quarantined
POL_WIKI,05-04-2020,Poland,POL,Lesser Poland (MA),,,,327,,,,,
POL_WIKI,05-04-2020,Poland,POL,Masovia (MZ; Warsaw),,,,967,,,,,
POL_WIKI,05-04-2020,Poland,POL,Opole (OP),,,,94,,,,,
POL_WIKI,05-04-2020,Poland,POL,Podlaskie (PD),,,,91,,,,,
POL_WIKI,05-04-2020,Poland,POL,Subcarpathian (PK),,,,149,,,,,
POL_WIKI,05-04-2020,Poland,POL,Pomerania (PM),,,,117,,,,,
POL_WIKI,05-04-2020,Poland,POL,Holy Cross (SK),,,,93,,,,,
POL_WIKI,05-04-2020,Poland,POL,Silesia (SL),,,,537,,,,,
POL_WIKI,05-04-2020,Poland,POL,Greater Poland (WP),,,,274,,,,,
POL_WIKI,05-04-2020,Poland,POL,,,,131888,4102,18,94,,,80757
POL_WIKI,05-04-2020,Poland,POL,West Pomerania (ZP),,,,105,,,,,
POL_WIKI,06-04-2020,Poland,POL,West Pomerania (ZP),,,,116,,,,,
POL_WIKI,06-04-2020,Poland,POL,Lower Silesia (DS),,,,488,,,,,
POL_WIKI,06-04-2020,Poland,POL,Kuyavia-Pomerania (KP),,,,245,,,,,
POL_WIKI,06-04-2020,Poland,POL,Lubusz (LB),,,,62,,,,,
POL_WIKI,06-04-2020,Poland,POL,Łódź (LD),,,,340,,,,,
POL_WIKI,06-04-2020,Poland,POL,Lublin (LU),,,,181,,,,,
POL_WIKI,06-04-2020,Poland,POL,Lesser Poland (MA),,,,349,,,,,
POL_WIKI,06-04-2020,Poland,POL,Masovia (MZ; Warsaw),,,,1065,,,,,
POL_WIKI,06-04-2020,Poland,POL,Opole (OP),,,,101,,,,,
POL_WIKI,06-04-2020,Poland,POL,Podlaskie (PD),,,,109,,,,,
POL_WIKI,06-04-2020,Poland,POL,Subcarpathian (PK),,,,156,,,,,
POL_WIKI,06-04-2020,Poland,POL,Pomerania (PM),,,,125,,,,,
POL_WIKI,06-04-2020,Poland,POL,Holy Cross (SK),,,,103,,,,,
POL_WIKI,06-04-2020,Poland,POL,Silesia (SL),,,,562,,,,,
POL_WIKI,06-04-2020,Poland,POL,Warmia–Masuria (WN),,,,83,,,,,
POL_WIKI,06-04-2020,Poland,POL,Greater Poland (WP),,,,328,,,,,
POL_WIKI,06-04-2020,Poland,POL,,,,143256,4413,28,107,,,85467
